Livro,Capítulo,Verso,Antes,Depois
1Ts,2,14,"Porque <i>vós</i> chegastes a ser imitadores, irmãos, das igrejas que estão na Judéia em Cristo Jesus, porque também <i>vós</i> padecestes as mesmas <i>coisas</i> dos próprios compatriotas<f>[1]</f>, assim como<f>[2]</f> também eles dos judeus,","Porque <n>[vós]</n> chegastes a ser imitadores, irmãos, das igrejas que estão na Judéia em Cristo Jesus, porque também <n>[vós]</n> padecestes as mesmas <n>[coisas]</n> dos próprios compatriotas<f>[1]</f>, assim como<f>[2]</f> também eles dos judeus,"
1Ts,2,15,"que tanto mataram o Senhor Jesus, quanto os profetas<f>[1]</f>, <i>como</i> também nos expulsaram por perseguição<f>[2]</f>, e não <i>estão</i> agradando a Deus, e a todos os homens <i>são</i> contrários<f>[3]</f>,","que tanto mataram o Senhor Jesus, quanto os profetas<f>[1]</f>, <n>[como]</n> também nos expulsaram por perseguição<f>[2]</f>, e não <n>[estão]</n> agradando a Deus, e a todos os homens <n>[são]</n> contrários<f>[3]</f>,"
1Ts,2,16,"impedindo-nos<f>[1]</f> de falar às nações, para que sejam salvas, para <i>assim</i> sempre encher<f>[2]</f> <i>a medida d</i>os seus pecados; chegou<f>[3]</f>, pois, sobre eles a ira<f>[4]</f> completamente<f>[5]</f>.<pb/>","impedindo-nos<f>[1]</f> de falar às nações, para que sejam salvas, para <n>[assim]</n> sempre encher<f>[2]</f> <n>[a medida d]</n>os seus pecados; chegou<f>[3]</f>, pois, sobre eles a ira<f>[4]</f> completamente<f>[5]</f>.<pb/>"
1Ts,2,18,"Por isso queríamos ir até vós (eu, Paulo, realmente), uma e duas <i>vezes</i>, e Satanás no<i>-lo</i> impediu<f>[1]</f>.","Por isso queríamos ir até vós (eu, Paulo, realmente), uma e duas <n>[vezes]</n>, e Satanás no<n>[-lo]</n> impediu<f>[1]</f>."
1Ts,2,19,"Porque quem <i>é</i> nossa esperança, ou alegria, ou coroa<f>[1]</f> de glória<f>[2]</f>? Não também <i>vós</i> diante do nosso Senhor Jesus<f>[3]</f> em sua vinda<f>[4]</f>?","Porque quem <n>[é]</n> nossa esperança, ou alegria, ou coroa<f>[1]</f> de glória<f>[2]</f>? Não também <n>[vós]</n> diante do nosso Senhor Jesus<f>[3]</f> em sua vinda<f>[4]</f>?"
1Ts,2,20,Porque <i>vós</i> sois a nossa glória<f>[1]</f> e a <i>nossa</i> alegria.,Porque <n>[vós]</n> sois a nossa glória<f>[1]</f> e a <n>[nossa]</n> alegria.
1Ts,3,1,"Por isso, não mais aguentando<f>[1]</f>, <i>nos</i> agradou sermos deixados para trás<f>[2]</f> em Atenas sozinhos,","Por isso, não mais aguentando<f>[1]</f>, <n>[nos]</n> agradou sermos deixados para trás<f>[2]</f> em Atenas sozinhos,"
1Ts,3,4,"Porque também quando estivemos convosco, vos predissemos<f>[1]</f>, que estaríamos prestes a<f>[2]</f> sermos apertados<f>[3]</f>, como também aconteceu, e <i>o</i> sabeis).","Porque também quando estivemos convosco, vos predissemos<f>[1]</f>, que estaríamos prestes a<f>[2]</f> sermos apertados<f>[3]</f>, como também aconteceu, e <n>[o]</n> sabeis)."
1Ts,3,5,"Por isso, também <i>eu</i>, não mais aguentando, enviei para saber a vossa fé, se porventura o tentador vos tivesse tentado, e o nosso labor<f>[1]</f> tiver chegado a ser em vão.<pb/>","Por isso, também <n>[eu]</n>, não mais aguentando, enviei para saber a vossa fé, se porventura o tentador vos tivesse tentado, e o nosso labor<f>[1]</f> tiver chegado a ser em vão.<pb/>"
1Ts,3,6,"Agora, pois, vindo Timóteo a nós de vós, e trazendo-nos boas novas<f>[1]</f> da fé e do amor vosso<f>[2]</f>, que tendes sempre boa lembrança de nós, desejando <i>ardentemente</i> ver-nos assim como também nós a vós:","Agora, pois, vindo Timóteo a nós de vós, e trazendo-nos boas novas<f>[1]</f> da fé e do amor vosso<f>[2]</f>, que tendes sempre boa lembrança de nós, desejando <n>[ardentemente]</n> ver-nos assim como também nós a vós:"
1Ts,3,8,"porque agora vivemos, se vós estais em pé<f>[1]</f> n<i>o</i> Senhor.","porque agora vivemos, se vós estais em pé<f>[1]</f> n<n>[o]</n> Senhor."
1Ts,3,9,"Porque qual gratidão podemos devolver<f>[1]</f> a Deus referente a vós por toda a alegria <i>com</i> a<i>qual</i> <i>nos</i> regozijamos por causa de vós diante do nosso Deus,","Porque qual gratidão podemos devolver<f>[1]</f> a Deus referente a vós por toda a alegria <n>[com]</n> a<n>[qual]</n> <n>[nos]</n> regozijamos por causa de vós diante do nosso Deus,"
1Ts,3,11,"<i>Ele</i> mesmo, pois, o nosso Deus e Pai, e o nosso Senhor Jesus<f>[1]</f> dirija o nosso caminho para vós.","<n>[Ele]</n> mesmo, pois, o nosso Deus e Pai, e o nosso Senhor Jesus<f>[1]</f> dirija o nosso caminho para vós."
1Ts,3,12,"A vós, pois, o Senhor <i>faça</i> multiplicar e abundar <i>n</i>o amor uns para <i>com</i> os outros e para todos (assim como também nós <i>estamos</i> para <i>con</i>vosco),","A vós, pois, o Senhor <n>[faça]</n> multiplicar e abundar <n>[n]</n>o amor uns para <n>[com]</n> os outros e para todos (assim como também nós <n>[estamos]</n> para <n>[con]</n>vosco),"
1Ts,4,1,"No mais<f>[1]</f>, portanto, irmãos, vos pedimos e exortamos n<i>o</i> Senhor Jesus, para que<f>[2]</f>, <i>assim</i> como recebestes de nós como vós deveis andar e agradar a Deus – assim também andais –<f>[3]</f>, para que abundais<f>[4]</f> ainda mais.","No mais<f>[1]</f>, portanto, irmãos, vos pedimos e exortamos n<n>[o]</n> Senhor Jesus, para que<f>[2]</f>, <n>[assim]</n> como recebestes de nós como vós deveis andar e agradar a Deus – assim também andais –<f>[3]</f>, para que abundais<f>[4]</f> ainda mais."
1Ts,4,3,"Porque esta é <i>a</i> vontade de Deus: a vossa santificação<f>[1]</f>, que vos abstenhais da fornicação<f>[2]</f>,","Porque esta é <n>[a]</n> vontade de Deus: a vossa santificação<f>[1]</f>, que vos abstenhais da fornicação<f>[2]</f>,"
1Ts,4,6,"que não passe por cima<f>[1]</f> e<f>[2]</f> engane<f>[3]</f> no<f>[4]</f> assunto<f>[5]</f> o seu irmão<f>[6]</f>, porque <i>o</i> Senhor <i>é</i> vingador com respeito a<f>[7]</f> todas essas <i>coisas</i>, como também vos dissemos anteriormente<f>[8]</f> e <i>plenamente</i> testemunhamos<f>[9]</f>.","que não passe por cima<f>[1]</f> e<f>[2]</f> engane<f>[3]</f> no<f>[4]</f> assunto<f>[5]</f> o seu irmão<f>[6]</f>, porque <n>[o]</n> Senhor <n>[é]</n> vingador com respeito a<f>[7]</f> todas essas <n>[coisas]</n>, como também vos dissemos anteriormente<f>[8]</f> e <n>[plenamente]</n> testemunhamos<f>[9]</f>."
1Ts,4,8,"Consequentemente<f>[1]</f>, o <i>que isso está</i> rejeitando<f>[2]</f>, não rejeita a um homem, mas a Deus, o <i>que</i> também deu<f>[3]</f> o seu Espírito Santo para vós<f>[4]</f>.<pb/>","Consequentemente<f>[1]</f>, o <n>[que isso está]</n> rejeitando<f>[2]</f>, não rejeita a um homem, mas a Deus, o <n>[que]</n> também deu<f>[3]</f> o seu Espírito Santo para vós<f>[4]</f>.<pb/>"
1Ts,4,9,"Com respeito, pois, ao amor fraternal<f>[1]</f> não tendes necessidade escrever-vos; porque vós mesmos sois ensinados por Deus<f>[2]</f> para amardes uns <i>aos</i> outros.","Com respeito, pois, ao amor fraternal<f>[1]</f> não tendes necessidade escrever-vos; porque vós mesmos sois ensinados por Deus<f>[2]</f> para amardes uns <n>[aos]</n> outros."
1Ts,4,10,"Porque também o fazeis para <i>com</i> todos os irmãos em toda a Macedônia. Exortamo-vos, pois, irmãos, a abundardes<f>[1]</f> ainda mais<f>[2]</f>,","Porque também o fazeis para <n>[com]</n> todos os irmãos em toda a Macedônia. Exortamo-vos, pois, irmãos, a abundardes<f>[1]</f> ainda mais<f>[2]</f>,"
1Ts,4,11,"e a zelardes a estar quietos<f>[1]</f> e a fazerdes as próprias <i>coisas</i> e a trabalhardes <i>com</i> as vossas mãos, como vo<i>-lo</i> temos mandado<f>[2]</f>,","e a zelardes a estar quietos<f>[1]</f> e a fazerdes as próprias <n>[coisas]</n> e a trabalhardes <n>[com]</n> as vossas mãos, como vo<n>[-lo]</n> temos mandado<f>[2]</f>,"
1Ts,4,13,"Não queremos<f>[1]</f>, pois, que vós sejais<f>[2]</f> ignorantes, irmãos, com respeito<f>[3]</f> aos <i>que estão</i> dormindo, para que não sejais entristecidos, como também os restantes, os que não têm esperança.","Não queremos<f>[1]</f>, pois, que vós sejais<f>[2]</f> ignorantes, irmãos, com respeito<f>[3]</f> aos <n>[que estão]</n> dormindo, para que não sejais entristecidos, como também os restantes, os que não têm esperança."
1Ts,4,15,"(Porque isso vos dizemos pe<i>la</i> palavra<f>[1]</f> d<i>o</i> Senhor, que nós, os vivos<f>[2]</f>, os <i>que estão</i> permanecendo<f>[3]</f> para a vinda<f>[4]</f> do Senhor, <i>não</i> precederemos os dormiram,","(Porque isso vos dizemos pe<n>[la]</n> palavra<f>[1]</f> d<n>[o]</n> Senhor, que nós, os vivos<f>[2]</f>, os <n>[que estão]</n> permanecendo<f>[3]</f> para a vinda<f>[4]</f> do Senhor, <n>[não]</n> precederemos os dormiram,"
1Ts,4,16,"porque ele <i>mesmo</i>, o Senhor, com voz de mando<f>[1]</f>, com voz de arcanjo, e com <i>a</i> trombeta<f>[2]</f> de Deus, descerá d<i>o</i> céu, e os mortos em Cristo ressuscitarão primeiro.","porque ele <n>[mesmo]</n>, o Senhor, com voz de mando<f>[1]</f>, com voz de arcanjo, e com <n>[a]</n> trombeta<f>[2]</f> de Deus, descerá d<n>[o]</n> céu, e os mortos em Cristo ressuscitarão primeiro."
1Ts,4,17,"Depois<f>[1]</f>, nós os vivos, os <i>que estamos</i> permanecendo, juntamente com eles seremos arrebatados em nuvens para <i>o</i> encontro do<f>[2]</f> Senhor n<i>o</i> ar; e assim estaremos <i>para</i> sempre<f>[3]</f> com <i>o</i> Senhor.","Depois<f>[1]</f>, nós os vivos, os <n>[que estamos]</n> permanecendo, juntamente com eles seremos arrebatados em nuvens para <n>[o]</n> encontro do<f>[2]</f> Senhor n<n>[o]</n> ar; e assim estaremos <n>[para]</n> sempre<f>[3]</f> com <n>[o]</n> Senhor."
1Ts,4,18,"Portanto, encorajai<i>-vos</i> uns <i>aos</i> outros com<f>[1]</f> essas palavras<f>[2]</f>.)","Portanto, encorajai<n>[-vos]</n> uns <n>[aos]</n> outros com<f>[1]</f> essas palavras<f>[2]</f>.)"
1Ts,5,2,"Porque <i>vós</i> mesmos sabeis perfeitamente<f>[1]</f>, que <i>o</i> dia d<i>o</i> Senhor vem assim como um ladrão de noite.","Porque <n>[vós]</n> mesmos sabeis perfeitamente<f>[1]</f>, que <n>[o]</n> dia d<n>[o]</n> Senhor vem assim como um ladrão de noite."
1Ts,5,3,"Quando<f>[1]</f> disserem: Paz e segurança! – então repentina<f>[2]</f> destruição lhes sobrevém, como as contrações <i>do parto</i> à gravida<f>[3]</f>; e <i>não</i> escaparão.<pb/>","Quando<f>[1]</f> disserem: Paz e segurança! – então repentina<f>[2]</f> destruição lhes sobrevém, como as contrações <n>[do parto]</n> à gravida<f>[3]</f>; e <n>[não]</n> escaparão.<pb/>"
1Ts,5,4,"Vós, pois, irmãos, não estais em escuridão, para que o dia como um ladrão vos apanhe <i>de surpresa</i><f>[1]</f>;","Vós, pois, irmãos, não estais em escuridão, para que o dia como um ladrão vos apanhe <n>[de surpresa]</n><f>[1]</f>;"
1Ts,5,5,porque todos vós sois filhos d<i>a</i> luz e filhos d<i>o</i> dia; não somos d<i>a</i> noite nem d<i>a</i> escuridão.,porque todos vós sois filhos d<n>[a]</n> luz e filhos d<n>[o]</n> dia; não somos d<n>[a]</n> noite nem d<n>[a]</n> escuridão.
1Ts,5,7,"Porque os <i>que estão</i> dormindo, de noite dormem; e os que estão se embriagando<f>[1]</f>, de noite estão embriagados<f>[2]</f>.","Porque os <n>[que estão]</n> dormindo, de noite dormem; e os que estão se embriagando<f>[1]</f>, de noite estão embriagados<f>[2]</f>."
1Ts,5,8,"Nós, pois, sendo d<i>o</i> dia, sejamos sóbrios, vestindo <i>a</i> couraça<f>[1]</f> d<i>a</i> fé e d<i>o</i> amor, e <i>como</i> elmo<f>[2]</f> <i>a</i> esperança d<i>a</i> salvação.","Nós, pois, sendo d<n>[o]</n> dia, sejamos sóbrios, vestindo <n>[a]</n> couraça<f>[1]</f> d<n>[a]</n> fé e d<n>[o]</n> amor, e <n>[como]</n> elmo<f>[2]</f> <n>[a]</n> esperança d<n>[a]</n> salvação."
1Ts,5,9,"Porque Deus não nos pôs para ira, mas para <i>a</i> obtenção<f>[1]</f> d<i>a</i> salvação por nosso Senhor Jesus Cristo<f>[2]</f>,","Porque Deus não nos pôs para ira, mas para <n>[a]</n> obtenção<f>[1]</f> d<n>[a]</n> salvação por nosso Senhor Jesus Cristo<f>[2]</f>,"
1Ts,5,10,"aquele <i>que</i> morreu por<f>[1]</f> nós, para que, seja vigiemos<f>[2]</f> seja durmamos, juntamente com ele vivamos.","aquele <n>[que]</n> morreu por<f>[1]</f> nós, para que, seja vigiemos<f>[2]</f> seja durmamos, juntamente com ele vivamos."
1Ts,5,11,"Portanto, encorajai<i>-vos</i> uns <i>aos</i> outros e edificai-vos um <i>a</i>o outro<f>[1]</f>, como também fazeis.<pb/>","Portanto, encorajai<n>[-vos]</n> uns <n>[aos]</n> outros e edificai-vos um <n>[a]</n>o outro<f>[1]</f>, como também fazeis.<pb/>"
1Ts,5,12,"Pedimo-vos, pois, irmãos, que conheçais<f>[1]</f> os <i>que estão</i> trabalhando entre vós e presidindo<f>[2]</f>-vos n<i>o</i> Senhor e admoestando-vos<f>[3]</f>,","Pedimo-vos, pois, irmãos, que conheçais<f>[1]</f> os <n>[que estão]</n> trabalhando entre vós e presidindo<f>[2]</f>-vos n<n>[o]</n> Senhor e admoestando-vos<f>[3]</f>,"
1Ts,5,13,"e estimai-os sobremedida<f>[1]</f> em amor, por causa da sua obra. Tende paz entre <i>vós</i> mesmos.","e estimai-os sobremedida<f>[1]</f> em amor, por causa da sua obra. Tende paz entre <n>[vós]</n> mesmos."
1Ts,5,14,"Exortamo-vos, pois, irmãos: Admoestai<f>[1]</f> os desordeiros<f>[2]</f>, consolai os de pouco ânimo<f>[3]</f>, sustentai<f>[4]</f> os <i>que são</i> fracos, sede pacientes<f>[5]</f> com todos.","Exortamo-vos, pois, irmãos: Admoestai<f>[1]</f> os desordeiros<f>[2]</f>, consolai os de pouco ânimo<f>[3]</f>, sustentai<f>[4]</f> os <n>[que são]</n> fracos, sede pacientes<f>[5]</f> com todos."
1Ts,5,16,Sempre regozijai<i>-vos</i>;,Sempre regozijai<n>[-vos]</n>;
1Ts,5,18,"em tudo agradecei<f>[1]</f>, porque essa <i>é a</i> vontade de Deus em Cristo Jesus para convosco.","em tudo agradecei<f>[1]</f>, porque essa <n>[é a]</n> vontade de Deus em Cristo Jesus para convosco."
1Ts,5,21,"todas <i>as coisas</i>, pois, examinai<f>[1]</f>; retende o <i>que é</i> útil<f>[2]</f>.","todas <n>[as coisas]</n>, pois, examinai<f>[1]</f>; retende o <n>[que é]</n> útil<f>[2]</f>."
1Ts,5,22,De toda forma<f>[1]</f> de mal abstende<i>-vos</i>.<pb/>,De toda forma<f>[1]</f> de mal abstende<n>[-vos]</n>.<pb/>
1Ts,5,23,"<i>Ele</i> mesmo, pois, o Deus da paz, santifique-vos completamente<f>[1]</f>, e todo o vosso espírito e a alma e o corpo sejam<f>[2]</f> conservados irrepreensíveis na vinda<f>[3]</f> do nosso Senhor Jesus Cristo.","<n>[Ele]</n> mesmo, pois, o Deus da paz, santifique-vos completamente<f>[1]</f>, e todo o vosso espírito e a alma e o corpo sejam<f>[2]</f> conservados irrepreensíveis na vinda<f>[3]</f> do nosso Senhor Jesus Cristo."
1Ts,5,24,"Fiel <i>é</i> quem <i>está</i> vos chamando, que também <i>o</i> fará.<pb/>","Fiel <n>[é]</n> quem <n>[está]</n> vos chamando, que também <n>[o]</n> fará.<pb/>"
1Ts,5,27,Conjuro-vos <i>pelo</i> Senhor a ser lida essa epístola a todos os [santos] irmãos.<pb/>,Conjuro-vos <n>[pelo]</n> Senhor a ser lida essa epístola a todos os [santos] irmãos.<pb/>
1Ts,5,28,A graça do nosso Senhor Jesus Cristo <i>seja</i> convosco!<f>[1]</f>,A graça do nosso Senhor Jesus Cristo <n>[seja]</n> convosco!<f>[1]</f>
2Ts,1,1,"Paulo<f>[1]</f> e Silvano<f>[2]</f> e Timóteo<f>[3]</f> à igreja d<i>os</i> tessalonicenses em Deus, nosso Pai, e <i>no</i> Senhor Jesus Cristo:","Paulo<f>[1]</f> e Silvano<f>[2]</f> e Timóteo<f>[3]</f> à igreja d<n>[os]</n> tessalonicenses em Deus, nosso Pai, e <n>[no]</n> Senhor Jesus Cristo:"
2Ts,1,2,"Graça a vós e paz<f>[1]</f> de Deus, nosso<f>[2]</f> Pai, e d<i>o</i> Senhor Jesus Cristo.<pb/>","Graça a vós e paz<f>[1]</f> de Deus, nosso<f>[2]</f> Pai, e d<n>[o]</n> Senhor Jesus Cristo.<pb/>"
2Ts,1,3,"Devemos<f>[1]</f> agradecer a Deus, sempre, por<f>[2]</f> vós, irmãos, como é justo<f>[3]</f>, porque a vossa fé cresce sobremaneira<f>[4]</f>, e o amor de cada um de todos vós aumenta<f>[5]</f> de <i>uns</i> para <i>com os</i> outros,","Devemos<f>[1]</f> agradecer a Deus, sempre, por<f>[2]</f> vós, irmãos, como é justo<f>[3]</f>, porque a vossa fé cresce sobremaneira<f>[4]</f>, e o amor de cada um de todos vós aumenta<f>[5]</f> de <n>[uns]</n> para <n>[com os]</n> outros,"
2Ts,1,4,"assim que nós mesmos nos gloriamos em vós nas igrejas de Deus sobre<f>[1]</f> a vossa perseverança<f>[2]</f> e fé em todas as vossas perseguições e aflições<f>[3]</f>, <i>as</i> quais suportais;","assim que nós mesmos nos gloriamos em vós nas igrejas de Deus sobre<f>[1]</f> a vossa perseverança<f>[2]</f> e fé em todas as vossas perseguições e aflições<f>[3]</f>, <n>[as]</n> quais suportais;"
2Ts,1,6,"se de fato<f>[1]</f> <i>é</i> justo <i>para</i> com Deus de pagar<f>[2]</f> aflição<f>[3]</f> <i>a</i>os <i>que</i> vos <i>estão</i> afligindo<f>[4]</f>,","se de fato<f>[1]</f> <n>[é]</n> justo <n>[para]</n> com Deus de pagar<f>[2]</f> aflição<f>[3]</f> <n>[a]</n>os <n>[que]</n> vos <n>[estão]</n> afligindo<f>[4]</f>,"
2Ts,1,7,"e, a vós, <i>a</i>os <i>que estão sendo</i> afligidos, descanso<f>[1]</f> conosco na revelação do Senhor Jesus desde <i>o</i> céu com os anjos de seu poder,","e, a vós, <n>[a]</n>os <n>[que estão sendo]</n> afligidos, descanso<f>[1]</f> conosco na revelação do Senhor Jesus desde <n>[o]</n> céu com os anjos de seu poder,"
2Ts,1,8,"em fogo de labaredas, exercendo<f>[1]</f> vingança <i>a</i>os <i>que</i> não <i>estão</i> conhecendo a Deus e <i>a</i>os <i>que</i> não <i>estão</i> obedecendo o evangelho do nosso Senhor Jesus Cristo<f>[2]</f>,","em fogo de labaredas, exercendo<f>[1]</f> vingança <n>[a]</n>os <n>[que]</n> não <n>[estão]</n> conhecendo a Deus e <n>[a]</n>os <n>[que]</n> não <n>[estão]</n> obedecendo o evangelho do nosso Senhor Jesus Cristo<f>[2]</f>,"
2Ts,1,9,"os quais<f>[1]</f> pagarão<f>[2]</f> <i>a</i> penalidade<f>[3]</f> – eterna perdição<f>[4]</f> de diante<f>[5]</f> d<i>o</i> rosto do Senhor e de diante da glória do seu poder<f>[6]</f>,","os quais<f>[1]</f> pagarão<f>[2]</f> <n>[a]</n> penalidade<f>[3]</f> – eterna perdição<f>[4]</f> de diante<f>[5]</f> d<n>[o]</n> rosto do Senhor e de diante da glória do seu poder<f>[6]</f>,"
2Ts,1,10,"quando virá <i>para</i> ser glorificado nos seus santos, e ser admirado em todos os que têm crido (porque foi crido o nosso testemunho para vós), naquele dia<f>[1]</f>.","quando virá <n>[para]</n> ser glorificado nos seus santos, e ser admirado em todos os que têm crido (porque foi crido o nosso testemunho para vós), naquele dia<f>[1]</f>."
2Ts,1,11,"Pelo que também oramos sempre referente a vós, para que o nosso Deus vos considere dignos<f>[1]</f> da vocação, e cumpra todo agrado de <i>sua</i> bondade e <i>a</i> obra de fé em poder,","Pelo que também oramos sempre referente a vós, para que o nosso Deus vos considere dignos<f>[1]</f> da vocação, e cumpra todo agrado de <n>[sua]</n> bondade e <n>[a]</n> obra de fé em poder,"
